stop_id,stop_code,stop_name,stop_lat,stop_lon
SB400,4496,"MEADOWLANDS / EAGLE",  45.357002, -75.728532
SB410,2991,"MEADOWLANDS / BELIVEAU",  45.358790, -75.724091
SB430,4499,"MEADOWLANDS / INVERNESS",  45.359912, -75.721872
SB450,6730,"MEADOWLANDS / DEER PARK",  45.360963, -75.719377
SB470,4501,"MEADOWLANDS / HOGAN",  45.361220, -75.717484
SB500,6732,"MEADOWLANDS / NESS",  45.361290, -75.714624
SB530,4504,"MEADOWLANDS / FISHER",  45.362247, -75.712505
SC010,6708,"PRINCE OF WALES / MELFA",  45.367442, -75.701186
SC015,6040,"PRINCE OF WALES / NORMANDY",  45.364973, -75.700799
SC050,6042,"PRINCE OF WALES / FALAISE",  45.360920, -75.700269
SC110,6045,"PRINCE OF WALES / BORDEN SIDE",  45.354530, -75.703984
SC125,1225,"PRINCE OF WALES / RIDEAU SHORE",  45.349664, -75.702955
SC155,1612,"PRINCE OF WALES / COLONNADE",  45.346069, -75.701078
SC200,1716,"COLONNADE / MERIVALE",  45.340332, -75.726500
SC205,7958,"COLONNADE / AD. 8",  45.341346, -75.723360
SC208,3999,"COLONNADE / COLONNADE",  45.342383, -75.721493
SC214,9045,"COLONNADE / 40 COLONNADE",  45.344032, -75.717517
SC215,1599,"COLONNADE / AD. 40",  45.343915, -75.717506
SC220,6047,"COLONNADE / AD. 60",  45.345395, -75.714117
SC221,9044,"COLONNADE / 60 COLONNADE",  45.345521, -75.714166
SC225,2622,"COLONNADE / AD. 80",  45.346528, -75.711434
SC226,9043,"COLONNADE / 80 COLONNADE",  45.346549, -75.711791
SC227,0348,"COLONNADE / AD. 82",  45.347361, -75.709521
SC228,9042,"COLONNADE / 82 COLONNADE",  45.347408, -75.709839
SC230,6048,"COLONNADE / AD. 100",  45.346667, -75.705523
SC231,9041,"COLONNADE / 106 COLONNADE",  45.346773, -75.705216
SC232,0716,"COLONNADE / CITIPLACE",  45.347058, -75.707445
SC235,0982,"COLONNADE / AD. 112",  45.345472, -75.703167
SC240,6049,"COLONNADE / AD. 120",  45.343571, -75.705452
SC241,9039,"COLONNADE / 147 COLONNADE",  45.343391, -75.705378
SC244,9069,"COLONNADE / MERIVALE DEPOT",  45.342757, -75.707416
SC245,1588,"COLONNADE / AD. 146",  45.342910, -75.707503
SC249,0708,"COLONNADE / CONCOURSE",  45.342468, -75.708594
SC250,5693,"COLONNADE / AD. 177",  45.342187, -75.710882
SC310,6496,"FISHER / NORMANDY",  45.356139, -75.707586
SC330,6053,"FISHER / FALAISE",  45.358029, -75.708977
SC370,6054,"FISHER / MEADOWLANDS",  45.362219, -75.711088
SC490,5679,"VIEWMOUNT / FARMGATE",  45.354686, -75.708194
SC500,5683,"VIEWMOUNT / FARM GATE",  45.354586, -75.708106
SC530,6056,"VIEWMOUNT / OLD COUNTRY",  45.352057, -75.709430
SC550,6057,"VIEWMOUNT / COOL SPRING",  45.350342, -75.712440
SC560,5681,"VIEWMOUNT / FOUR SEASONS",  45.350938, -75.711487
SC570,6061,"VIEWMOUNT / COACH HOUSE",  45.349712, -75.713716
SC580,6058,"VIEWMOUNT / CHESTERTON",  45.349560, -75.715233
SD040,1605,"PRINCE OF WALES / STEPHANIE",  45.342226, -75.699652
SD050,1606,"PRINCE OF WALES / RIDEAU HEIGHTS",  45.341224, -75.700483
SD110,1607,"PRINCE OF WALES / HUNT CLUB",  45.335792, -75.700917
SD120,6063,"PRINCE OF WALES / AD. 2158",  45.336268, -75.700782
SD130,1601,"PRINCE OF WALES / DEAKIN",  45.330210, -75.701888
SD150,1602,"PRINCE OF WALES / BLAZER",  45.327207, -75.702185
SD160,0999,"PRINCE OF WALES / WATERFORD",  45.324810, -75.701683
SD175,6065,"AMBERWOOD / PRINCE OF WALES",  45.322990, -75.701428
SD200,6066,"AMBERWOOD / PARMALEA",  45.323816, -75.702386
SD210,6067,"AMBERWOOD / FIFESHIRE",  45.323899, -75.703979
SD250,0993,"AMBERWOOD / EDENBROOK",  45.320512, -75.707471
SD270,6070,"AMBERWOOD / LACEWOOD",  45.320573, -75.709779
SD280,6069,"AMBERWOOD / CALAIS",  45.320989, -75.710053
SD290,4567,"AMBERWOOD / WEATHERWOOD",  45.321678, -75.712110
SD320,6072,"AMBERWOOD / ERINLEA",  45.319156, -75.713038
SD340,0381,"AMBERWOOD / MERIVALE",  45.317416, -75.713840
SD350,0997,"FIFESHIRE / AMBERWOOD",  45.322282, -75.705648
SD360,0994,"FIFESHIRE / TENNYSON",  45.322590, -75.706051
SD370,6073,"TENNYSON / DENEWOOD",  45.323111, -75.708506
SD380,6075,"TENNYSON / CORDELL",  45.323273, -75.708517
SD390,6076,"TENNYSON / MAYO",  45.324601, -75.709276
SD400,6074,"MAYO / TENNYSON",  45.324808, -75.709299
SD410,6077,"MAYO / BRISBANE",  45.325248, -75.707813
SD430,0995,"GREENSIDE / PROMENADE",  45.327950, -75.705479
SD490,1608,"MACFARLANE / GREENSIDE",  45.328946, -75.706486
SD510,6081,"MACFARLANE / BRISBANE",  45.327679, -75.709348
SD530,6082,"MACFARLANE / PINEGLEN",  45.326359, -75.712364
SD550,6083,"MACFARLANE / BELLEDUNE",  45.325331, -75.714624
SD570,6088,"MACFARLANE / BRIGGS",  45.324390, -75.716486
SD580,6084,"MACFARLANE / MERIVALE",  45.323288, -75.717226
SD600,1955,"MACFARLANE / DEAKIN",  45.330304, -75.703737
SD618,1873,"AURIGA / DEAKIN",  45.332147, -75.704375
SD630,1954,"DEAKIN / AURIGA",  45.331495, -75.704217
SD640,6090,"ANTARES / AURIGA",  45.329769, -75.708286
SD650,6094,"AURIGA / ANTARES",  45.329739, -75.707954
SD680,1968,"ANTARES / CAPELLA",  45.333517, -75.708910
SD700,6096,"ANTARES / WEST HUNT CLUB",  45.335379, -75.706345
SD720,5815,"HUNT CLUB / PRINCE OF WALES",  45.334487, -75.702198
SD810,4401,"WEST HUNT CLUB / SUNDERLAND",  45.336915, -75.718827
SD812,4400,"WEST HUNT CLUB / RAYDON",  45.337131, -75.718958
SE010,4022,"MERIVALE / VIEWMOUNT",  45.343696, -75.729135
SE020,1637,"MERIVALE / COLONNADE",  45.340609, -75.727555
SE040,1638,"MERIVALE / WOODFIELD",  45.338387, -75.726335
SE045,5877,"MERIVALE / WEST HUNT CLUB",  45.335532, -75.724677
SE050,1636,"MERIVALE / ROYDON",  45.338457, -75.726079
SE060,1616,"MERIVALE / JAMIE",  45.333111, -75.723268
SE090,6100,"MERIVALE / CAMELOT",  45.330826, -75.722024
SE101,0605,"MERIVALE / BENTLEY",  45.331131, -75.721854
SE110,6102,"MERIVALE / ENTERPRISE",  45.329625, -75.721351
SE121,0606,"MERIVALE / BONGARD",  45.329342, -75.720845
SE130,5743,"MERIVALE / CLEOPATRA",  45.327457, -75.720131
SE135,6103,"MERIVALE / SLACK",  45.326174, -75.719396
SE150,1622,"MERIVALE / CAPITAL",  45.324548, -75.718461
SE180,1614,"MERIVALE / PINEGLEN",  45.321168, -75.716467
SE220,6107,"MERIVALE / AMBERWOOD",  45.318068, -75.714443
SE260,0984,"BURNBANK / GRENFELL",  45.319706, -75.722367
SE270,0985,"BURNBANK / AVONLEA",  45.318938, -75.724508
SE280,6108,"BURNBANK / CRAWLEY",  45.317470, -75.728342
SE290,0986,"PRATT / BURNBANK",  45.316067, -75.731218
SE300,0987,"PRATT / AVONLEA",  45.314645, -75.729859
SE310,6117,"PRATT / GRENFELL",  45.313949, -75.729384
SE320,2498,"GRENFELL / BETH",  45.315193, -75.725605
SE330,6110,"GRENFELL / BURNBANK",  45.319606, -75.722165
SE340,1624,"GRENFELL / CAPITAL",  45.321805, -75.721446
SE360,4017,"GRENFELL / SLACK",  45.323488, -75.721423
SE380,1618,"SLACK / MERIVALE",  45.325608, -75.719608
SE400,1620,"SLACK / GRENFELL",  45.324778, -75.721877
SE420,6111,"SLACK / MERIVALE SCHOOL",  45.323283, -75.725737
SF010,2976,"MERIVALE / MEADOWLANDS",  45.350186, -75.733232
SF030,6128,"MERIVALE / FAMILY BROWN",  45.348000, -75.731947
SF050,6129,"MERIVALE / AD. 1642",  45.345777, -75.730637
SF055,6131,"MERIVALE / BASIL MACDONALD",  45.345542, -75.730436
SF065,7408,"BASIL MACDONALD / GRANT CARMAN",  45.347091, -75.727901
SF080,4027,"CHESTERTON / MEADOWLANDS",  45.353265, -75.729438
SF090,4053,"CHESTERTON / MULVAGH",  45.352758, -75.729036
SF110,6132,"CHESTERTON / SOUTHVIEW",  45.352026, -75.727196
SF130,6135,"CHESTERTON / HILLHURST",  45.352069, -75.725511
SF140,6133,"CHESTERTON / WOODMOUNT",  45.352281, -75.725048
SF150,4025,"CHESTERTON / BOWHILL",  45.352151, -75.721681
SF170,6137,"CHESTERTON / ASSINIBOINE",  45.351195, -75.720162
SF190,6000,"CHESTERTON / JUNIPER",  45.350057, -75.718110
SF210,6001,"CHESTERTON / OMER-DESLAURIERS",  45.349153, -75.716336
SF220,6003,"CHESTERTON / VIEWMOUNT",  45.349147, -75.716694
SF230,4057,"VIEWMOUNT / EUROPA",  45.347980, -75.717182
SF250,4058,"VIEWMOUNT / ONONDAGA",  45.346846, -75.718435
SF270,4059,"VIEWMOUNT / BISCAYNE",  45.345463, -75.720088
SF290,4060,"VIEWMOUNT / OVERLAKE",  45.345043, -75.723220
SF296,0406,"VIEWMOUNT / GRANT CARMAN",  45.345058, -75.726704
SF320,6006,"VIEWMOUNT / MERIVALE",  45.344152, -75.728477
SF350,6007,"VIEWMOUNT / GLENRIDGE",  45.342740, -75.732630
SF370,6008,"VIEWMOUNT / GLENMANOR",  45.341760, -75.735235
SF390,6010,"VIEWMOUNT / PARKSIDE",  45.341246, -75.737972
SF400,2970,"VIEWMOUNT / ALDERCREST",  45.341298, -75.739030
SF430,2972,"VIEWMOUNT / DONLAND",  45.341915, -75.745249
SF440,6013,"VIEWMOUNT / FIELDROW",  45.341995, -75.745138
SF450,2971,"VIEWMOUNT / NORICE",  45.343018, -75.745961
SF470,6016,"VIEWMOUNT / OAKRIDGE",  45.344592, -75.747166
SF480,6015,"VIEWMOUNT / MEADOWLANDS",  45.345126, -75.747694
SG010,1639,"WOODFIELD / TANGLEWOOD PARK",  45.337460, -75.728938
SG030,6017,"WOODFIELD / DOWNSVIEW",  45.336450, -75.732690
SG070,1640,"WOODFIELD / MEDHURST",  45.334617, -75.739770
SG090,6021,"WOODFIELD / SHEHYN",  45.334446, -75.742452
SG110,6022,"WOODFIELD / LANSFIELD",  45.334138, -75.744854
SG130,1641,"WOODFIELD / BENLEA",  45.333467, -75.746854
SG150,4461,"WOODFIELD / DALEHURST",  45.333995, -75.747804
SG180,4459,"MEDHURST / WOODFIELD",  45.335282, -75.749126
SG200,4989,"MEDHURST / WOODROFFE",  45.334108, -75.751196
SG210,1630,"SLACK / VAAN",  45.320872, -75.732428
SG220,1634,"VAAN / SLACK",  45.320714, -75.733106
SG230,4463,"VAAN / ARCO",  45.322089, -75.736838
SG240,4465,"VAAN / PINELAND",  45.321836, -75.736586
SG250,4464,"VAAN / JAY",  45.323278, -75.738340
SG270,4466,"VAAN / REVOL",  45.323948, -75.740219
SG290,4470,"VAAN / BIE",  45.323896, -75.741942
SG310,4471,"VAAN / COLEWAY",  45.323462, -75.742981
SG340,4469,"VAAN / WOODROFFE",  45.322717, -75.744611
SG370,2933,"WOODROFFE / TALLWOOD",  45.341522, -75.756559
SG390,4012,"WOODROFFE / NORICE",  45.338890, -75.754629
SG410,2937,"WOODROFFE / MEDHURST",  45.334384, -75.752162
SG420,2935,"WOODROFFE / KNOXDALE",  45.333447, -75.751996
SG430,1653,"WOODROFFE / MAJESTIC",  45.332062, -75.750789
SG460,1651,"WOODROFFE / WEST HUNT CLUB",  45.330273, -75.749664
SG480,1652,"WOODROFFE / AD. 1701",  45.326939, -75.747655
SG490,1683,"WOODROFFE / NEPEAN SPORTSPLEX",  45.326553, -75.747800
SG550,1632,"WOODROFFE / VAAN",  45.323298, -75.745445
SH020,4505,"BASELINE / ST HELEN'S",  45.360239, -75.742861
SH040,4506,"BASELINE / PENDER",  45.359246, -75.745133
SH060,4005,"BASELINE / BASSANO",  45.358342, -75.747238
SH080,4508,"BASELINE / CORDOVA",  45.357367, -75.749434
SH100,4509,"BASELINE / FERGUSON",  45.356285, -75.751899
SH110,2963,"BASELINE / DEER FIELD",  45.356158, -75.751709
SH120,4511,"BASELINE / NAVAHO",  45.354429, -75.755676
SH130,2954,"NAVAHO / BASELINE",  45.354071, -75.755974
SH140,0704,"NAVAHO / ALGONQUIN COLLEGE RESIDENCE",  45.350442, -75.757416
SH150,0706,"ALGONQUIN COLLEGE / COLLEGE",  45.348339, -75.757078
SH250,0717,"CONSTELLATION / GEMINI",  45.349400, -75.765645
SH290,2927,"WOODROFFE / PARKGLEN",  45.345359, -75.758602
SH300,2928,"WOODROFFE / DAVID",  45.343490, -75.757542
SH315,4018,"WOODROFFE / MEADOWLANDS",  45.342898, -75.757021
SH320,6038,"MEADOWLANDS / WOODROFFE",  45.342708, -75.755210
SH340,6039,"MEADOWLANDS / SULLIVAN",  45.343611, -75.752717
SH360,4016,"MEADOWLANDS / THATCHER",  45.344417, -75.750690
SH370,4515,"MEADOWLANDS / BROOKLANE",  45.344609, -75.749845
SH380,4516,"MEADOWLANDS / VIEWMOUNT",  45.345310, -75.748343
SH400,2986,"MEADOWLANDS / INDIAN",  45.346841, -75.744354
SH420,4519,"MEADOWLANDS / SAVUTO",  45.347654, -75.742212
SH440,2985,"MEADOWLANDS / PETER",  45.348796, -75.739287
SH450,2984,"MEADOWLANDS / PERRY",  45.349137, -75.737827
SH460,4520,"MEADOWLANDS / JOAN",  45.349973, -75.736336
SH470,4521,"MEADOWLANDS / BAYNE",  45.350688, -75.734323
SH500,8098,"TALLWOOD / WOODROFFE",  45.341655, -75.757770
SH505,2863,"TALLWOOD / AVENSHIRE",  45.341232, -75.759090
SH515,2862,"TALLWOOD / MERIDIAN",  45.341341, -75.759305
SH530,4524,"CENTREPOINTE / TALLWOOD",  45.341113, -75.761541
SH545,8068,"CENTREPOINTE / AD. 111",  45.343836, -75.763854
SH550,4525,"CENTREPOINTE / CONSTELLATION",  45.345292, -75.764894
SH552,4526,"HEMMINGWOOD / CENTREPOINTE",  45.346354, -75.766271
SH555,4527,"HEMMINGWOOD / THORNBURY",  45.345593, -75.768259
SH558,4528,"HEMMINGWOOD / DRAFFIN",  45.345355, -75.770559
SH560,4529,"HEMMINGWOOD / COVINGTON",  45.344858, -75.772965
SH570,8072,"CENTREPOINTE / NORWICH",  45.343566, -75.773568
SH590,4530,"CENTREPOINTE / MARBLE ARCH",  45.341031, -75.772618
SH615,2076,"CENTREPOINTE / CIMARRON",  45.343249, -75.773266
SH625,2075,"CENTREPOINTE / SUMMERWALK",  45.341084, -75.772464
SH630,8590,"CENTREPOINTE / CASTLETON",  45.338574, -75.769791
SH635,2074,"CENTREPOINTE / STONEBRIAR",  45.338764, -75.769827
SH650,8591,"CENTREPOINTE / MAPLE VIEW",  45.337783, -75.765667
SH655,2073,"CENTREPOINTE / DALECROFT",  45.337844, -75.766713
SH665,2072,"CENTREPOINTE / ARBORDALE",  45.338280, -75.763122
SH670,4533,"CENTREPOINTE / PINETRAIL",  45.339045, -75.761874
SI020,6484,"FAIRLAWN / CARLING",  45.369768, -75.770462
SI030,4535,"FAIRLAWN / LENESTER",  45.367367, -75.769242
SI080,4096,"WOODROFFE / LENESTER",  45.365747, -75.770680
SI085,6487,"WOODROFFE / GEORGINA",  45.365361, -75.770749
SI090,4537,"WOODROFFE / D. ROY KENNEDY SCHOOL",  45.364284, -75.769818
SI110,4900,"WOODROFFE / HIGHWAY 417",  45.362245, -75.769053
SI150,4007,"WOODROFFE / IRIS",  45.358035, -75.766414
SI170,2958,"WOODROFFE / DOMALATCHY",  45.354975, -75.765024
SI175,4540,"WOODROFFE / ADIRONDACK",  45.353196, -75.764026
SI180,2960,"WOODROFFE / FIELD",  45.354811, -75.764618
SI230,4099,"QUEENSWAY / WOODROFFE",  45.362293, -75.769499
SI240,2939,"IRIS / WOODROFFE",  45.357645, -75.765947
SI250,4543,"IRIS / BEDBROOKE",  45.358678, -75.764299
SI260,4542,"IRIS / FIELD",  45.359081, -75.762571
SI280,4545,"IRIS / WHITMORE",  45.359540, -75.759834
SI290,2940,"IRIS / NAVAHO",  45.359125, -75.758818
SI300,2947,"NAVAHO / IRIS",  45.359388, -75.758521
SI310,4546,"NAVAHO / LAXTON",  45.360344, -75.757474
SI320,4548,"NAVAHO / SHERMAN",  45.360532, -75.757408
SI330,4549,"NAVAHO / ALBANY",  45.361466, -75.755130
SI350,2946,"NAVAHO / AGINCOURT",  45.362332, -75.751845
SI370,4552,"NAVAHO / WOODSIDE",  45.362672, -75.750232
SI390,4551,"NAVAHO / ERINDALE",  45.363168, -75.748987
SI410,2945,"ERINDALE / MAITLAND",  45.364189, -75.748246
SI420,2942,"ERINDALE / FORLAN",  45.361489, -75.748154
SI440,4554,"ERINDALE / AINSLEY",  45.359031, -75.746668
SI450,4555,"ERINDALE / BASELINE",  45.359202, -75.746653
SJ020,4557,"IRIS / ADIRONDACK",  45.356606, -75.768155
SJ040,2915,"IRIS / PARKWAY",  45.355078, -75.771150
SJ060,4559,"IRIS / GATEWAY",  45.354518, -75.772305
SJ080,4560,"IRIS / HIGHGATE",  45.352846, -75.775351
SJ100,2916,"IRIS / COBDEN",  45.352202, -75.777439
SJ120,4563,"IRIS / DEMPSEY",  45.351375, -75.779965
SJ130,2911,"IRIS / ELMIRA",  45.351505, -75.779480
SJ140,4565,"IRIS / SODERLIND",  45.350748, -75.780827
SJ150,4564,"IRIS / BAXTER",  45.350456, -75.781750
SJ160,2917,"IRIS / SOUTHWOOD",  45.348651, -75.785091
SJ180,1642,"IRIS / PINECREST MALL",  45.348211, -75.786781
SJ190,4566,"IRIS / GREENBANK",  45.347740, -75.787629
SJ215,2900,"BASELINE / GREENBANK",  45.341123, -75.787265
SJ220,2922,"BASELINE / MCWATTERS",  45.342502, -75.784607
SJ260,4569,"BASELINE / ROCKWAY",  45.343907, -75.780633
SJ270,4568,"BASELINE / SOUTHWOOD",  45.344319, -75.780207
SJ280,2920,"BASELINE / AD. 2347",  45.345382, -75.777628
SJ290,2907,"BASELINE / AD. 2323",  45.345627, -75.776451
SJ310,4571,"BASELINE / CENTREPOINTE",  45.346530, -75.774194
SJ320,2918,"BASELINE / COBDEN",  45.346774, -75.774356
SJ330,4572,"BASELINE / HIGHGATE",  45.348090, -75.770473
SK010,1682,"CRAIG HENRY / ELVASTON",  45.330488, -75.780267
SK020,1675,"CRAIG HENRY / GREENBANK",  45.330062, -75.781140
SK030,4575,"CRAIG HENRY / SHOREHAM",  45.332882, -75.775976
SK050,1681,"CRAIG HENRY / MARKHAM",  45.332906, -75.774189
SK070,4577,"CRAIG HENRY / CONOVER",  45.332315, -75.771811
SK075,4578,"CRAIG HENRY / ALDRIDGE",  45.333271, -75.770638
SK110,4580,"CRAIG HENRY / JACK AARON",  45.334648, -75.765057
SK130,1679,"CRAIG HENRY / BERTONA",  45.334308, -75.762625
SK135,4582,"CRAIG HENRY / AD. 311",  45.335219, -75.760138
SK145,4584,"CRAIG HENRY / AD. 178",  45.335135, -75.759769
SK150,4585,"CRAIG HENRY / WOODVALE",  45.333805, -75.757171
SK160,4583,"CRAIG HENRY / IVYLEA",  45.333450, -75.756665
SK170,1667,"KNOXDALE / WOODROFFE",  45.333652, -75.753077
SK180,1666,"KNOXDALE / CRAIG HENRY",  45.332579, -75.755477
SK200,1660,"MAJESTIC / WOODROFFE",  45.331546, -75.751600
SK220,4587,"MAJESTIC / COX",  45.329743, -75.756675
SK230,4588,"MAJESTIC / SHERRY LANE",  45.329793, -75.756049
SK240,1661,"MAJESTIC / KELVIN",  45.328926, -75.758408
SK260,4589,"MAJESTIC / NEWHAVEN",  45.327191, -75.761403
SK265,6590,"KNOXDALE / BERTONA",  45.330793, -75.760323
SK280,4590,"NEWHAVEN / KNOXDALE",  45.329398, -75.763186
SK290,1665,"KNOXDALE / NEWHAVEN",  45.329356, -75.763557
SK295,6951,"KNOXDALE / AURORA",  45.329704, -75.763118
SK300,4592,"KNOXDALE / CREMONA",  45.328488, -75.765749
SK320,4594,"KNOXDALE / SKIPTON",  45.327223, -75.769197
SK340,4595,"KNOXDALE / CONOVER",  45.326808, -75.770402
SK360,2417,"GIBBARD / ATKINSON",  45.325470, -75.773646
SK370,4596,"KNOXDALE / GIBBARD",  45.325431, -75.771861
SK385,4598,"GIBBARD / GREENBANK",  45.323745, -75.776908
SL010,1343,"FALLOWFIELD / FALLOWFIELD STATION",  45.297194, -75.734750
SL030,4600,"FALLOWFIELD / HOLITMAN",  45.291539, -75.749168
SL040,5791,"FALLOWFIELD / WOLFGANG",  45.289981, -75.753115
SL055,4603,"FALLOWFIELD / GREENBANK",  45.288516, -75.756092
SL060,0965,"WOLFGANG / FALLOWFIELD",  45.289519, -75.752624
SL070,4604,"WOLFGANG / FOXFIELD",  45.287560, -75.750559
SL080,4605,"FOXFIELD / HOLITMAN",  45.285640, -75.749807
SL090,0966,"FOXFIELD / KNOLLSBROOK",  45.284441, -75.750791
SL095,4607,"FOXFIELD / HENFIELD",  45.284421, -75.750511
SL100,4609,"FOXFIELD / FALK",  45.283911, -75.752303
SL105,4608,"FOXFIELD / KADEER",  45.283405, -75.753393
SL160,1861,"EARL MULLIGAN / WOODGATE",  45.294015, -75.731707
SL165,1862,"EARL MULLIGAN / WOODPARK",  45.294012, -75.731325
SL170,4610,"EARL MULLIGAN / WOODROFFE",  45.294652, -75.730130
SL178,6603,"LONGFIELDS / WOODROFFE",  45.290920, -75.727714
SL180,6573,"LONGFIELDS / SPRINGBEAUTY",  45.290327, -75.729447
SL185,3515,"WOODROFFE / EARL MULLIGAN",  45.294673, -75.729301
SL200,4613,"FALLOWFIELD / WOODROFFE",  45.298442, -75.731685
SL210,4611,"WOODROFFE / FALLOWFIELD",  45.297755, -75.731185
SL280,4094,"EARL MULLIGAN / MOUNTSHANNON",  45.292827, -75.734349
SL300,3774,"BERRIGAN / CLARIDGE",  45.279790, -75.737495
SL303,3324,"BERRIGAN / PLUMAS",  45.280263, -75.735474
SL310,3344,"BERRIGAN / PALMADEO",  45.281028, -75.732749
SL315,0726,"BERRIGAN / WANSTEAD",  45.281402, -75.732247
SL325,3779,"BERRIGAN / BEATRICE",  45.282084, -75.730657
SL335,3773,"BEATRICE / QUEENSBURY",  45.282897, -75.731041
SL405,4624,"QUEENSBURY / GRENADIER",  45.283592, -75.724773
SL410,3788,"WOODROFFE / QUEENSBURY",  45.283979, -75.723340
SL423,3791,"QUEENSBURY / BEATRICE",  45.282994, -75.730709
SL426,3664,"BEATRICE / LETOURNEAU",  45.287480, -75.732802
SL427,4622,"BEATRICE / CLARIDGE",  45.285532, -75.730789
SL428,4614,"BEATRICE / BURNTWOOD",  45.285228, -75.731086
SL430,4623,"BEATRICE / LONGFIELDS",  45.288287, -75.733697
SL435,1075,"LONGFIELDS / MOUNTSHANNON",  45.288857, -75.733631
SL440,6457,"LONGFIELDS / BEATRICE",  45.288473, -75.734173
SL445,6427,"LONGFIELDS / HOBBLEBUSH",  45.287308, -75.737478
SL455,6470,"MOUNTSHANNON / DAVENTRY",  45.288264, -75.740715
SL458,4628,"LONGFIELDS / MOTHER TERESA H.S.",  45.285665, -75.739832
SL465,4630,"MOUNTSHANNON / BONITA",  45.290524, -75.738524
SL467,1083,"MOUNTSHANNON / ORISKA",  45.292511, -75.736916
SL470,4632,"MOUNTSHANNON / SUTCLIFFE",  45.290970, -75.738374
SL471,1346,"ORISKA / SUTCLIFFE",  45.293633, -75.740003
SL472,1280,"MOUNTSHANNON / EARL MULLIGAN",  45.292568, -75.734748
SL474,1282,"MOUNTSHANNON / WOODFORD",  45.291171, -75.734321
SL479,1281,"MOUNTSHANNON / ST LUKE SCHOOL",  45.290220, -75.734767
SL480,4633,"MOUNTSHANNON / MONTANA",  45.292575, -75.737043
SL481,1283,"MOUNTSHANNON / LONGFIELDS",  45.288744, -75.734295
SL488,1044,"BERRIGAN / COLINDALE",  45.277685, -75.743341
SL489,2884,"BERRIGAN / EDGEWARE",  45.275821, -75.746348
SL490,4634,"BERRIGAN / GREENBANK",  45.275159, -75.748576
SL501,3665,"BERRIGAN / LONGFIELDS",  45.278285, -75.741211
SL505,2888,"WOODROFFE / RIDEAUCREST",  45.284817, -75.723533
SL510,2889,"WOODROFFE / STONEWAY",  45.287924, -75.725249
SL511,3321,"STRANDHERD / LONGFIELDS",  45.274062, -75.738068
SL512,1094,"WOODROFFE / LONGFIELDS",  45.290572, -75.726871
SL516,3322,"STRANDHERD / CLARIDGE",  45.275777, -75.733870
SL518,1095,"STRANDHERD / BEATRICE",  45.275415, -75.726478
SL520,2890,"STONEWAY / WITTINGHAM",  45.287830, -75.724601
SL525,2891,"STONEWAY / LOCHELAND",  45.288393, -75.718869
SL530,2892,"STONEWAY / REDPATH",  45.287900, -75.715102
SL535,2893,"STONEWAY / RIDEAUCREST",  45.286127, -75.715063
SL540,2894,"STONEWAY / ASTORIA",  45.283898, -75.715502
SL541,3780,"STONEWAY / WOODROFFE",  45.280830, -75.720910
SL543,3782,"STONEWAY / LEWISTON",  45.282218, -75.717195
SL555,3786,"STONEWAY / FOREST GATE",  45.288786, -75.718315
SL560,3787,"STONEWAY / WITTINGHAM",  45.288301, -75.723727
SL565,1140,"WOODROFFE / CLARIDGE",  45.287420, -75.725218
SL573,3789,"QUEENSBURY / WOODROFFE",  45.284233, -75.723668
SL575,3516,"WOODROFFE / DEER FOX",  45.280049, -75.721150
SL585,1102,"WOODROFFE / HERITAGE GLEN",  45.277762, -75.719563
SL587,1266,"WOODROFFE / STRANDHERD",  45.276165, -75.718712
SL595,1105,"BEATRICE / HERITAGE GLEN",  45.276195, -75.726021
SL600,1106,"BEATRICE / DEER FOX",  45.278273, -75.727293
SL601,3770,"BEATRICE / STRANDHERD",  45.275538, -75.725992
SL605,1107,"BEATRICE / CALAVARAS",  45.281331, -75.729724
SL607,3772,"BEATRICE / GLEESON",  45.279840, -75.728852
SL614,6576,"CHAPMAN MILLS / WOODROFFE",  45.274094, -75.718757
SL641,3764,"CRESTHAVEN / WOODROFFE",  45.271067, -75.715653
SL644,3767,"CRESTHAVEN / BAYPOINTE",  45.282754, -75.707474
SL645,6779,"CRESTHAVEN / CRESTWAY",  45.285536, -75.707754
SL647,3768,"CRESTHAVEN / WATERBRIDGE",  45.281174, -75.708057
SL648,3347,"CRESTHAVEN / GROVEMONT",  45.271021, -75.712965
SL651,3351,"CRESTHAVEN / BARNSTONE",  45.273521, -75.708500
SL652,3348,"CRESTHAVEN / STRANDHERD",  45.272646, -75.709171
SL653,3760,"CRESTHAVEN / GROVEHURST",  45.277163, -75.711044
SL654,5951,"CRESTHAVEN / VALEMONT",  45.275714, -75.709662
SL655,3352,"CRESTHAVEN / FAIRPARK",  45.274991, -75.709315
SL656,3761,"CRESTHAVEN / BROOKSTONE",  45.278594, -75.709801
